"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexp"
"EXTL3",980.538419930523,-0.461900043507849,0.333861045503613,-1.38350984557391,0.166508590552733,0.329543498933735,"insignificant"
"EYA3",1374.4691536769,2.57773358639333,0.260491896629585,9.89563828950434,4.34827643904349e-23,3.52324220788676e-21,"up"
"EYS",2.37161979956368,0.892521756528109,1.15959264351344,0.769685597369664,0.441486415601212,0.635694433182393,"insignificant"
"EZH1",1255.96723851709,0.131008638865639,0.269923706760778,0.48535432636803,0.627425025109706,0.781554224774453,"insignificant"
"EZH2",2071.16944500434,-4.96021100148724,0.382372029924646,-12.9722119122174,1.75880565226996e-38,4.53654604575498e-36,"down"
"EZR",3525.02897401876,-2.88132448531962,0.246020626998126,-11.7117191370363,1.11005747380943e-31,1.90880549607496e-29,"down"
"F11R",5041.74575416407,0.632440122520169,0.249849199458698,2.53128736810188,0.0113644698365165,0.0386881951583653,"up"
"F12",112.836697175513,0.835287254276669,0.419136916528171,1.99287445542995,0.0462751961376009,0.12258728781676,"insignificant"
"F13A1",74.4918782613704,0.132599840465017,0.616551560175056,0.215066912534238,0.829715150247599,0.911138271853534,"insignificant"
"F2R",60.7797126590699,0.434519332925333,0.583390262278546,0.744817596420331,0.456381995826255,0.648335576226099,"insignificant"
"F2RL1",257.329397168168,-0.944606328521913,0.694357110420978,-1.36040419885556,0.173702050489167,0.338651163185985,"insignificant"
"F3",1220.24035477926,-1.85562030462343,0.502317350127323,-3.69411947278564,0.000220650047784002,0.00123188316720967,"down"
"F5",352.512958768148,-0.322130211964713,0.518482971798243,-0.621293715485922,0.534406387900743,0.714137332614833,"insignificant"
"F8",69.5849876827756,2.4062074581396,0.512044754517926,4.69921317796716,2.61165730165211e-06,2.22688751517179e-05,"up"
"F8A1",93.6762698103041,0.729051547797547,0.561075811533054,1.29938153242701,0.193813026228472,0.366456981540847,"insignificant"
"F8A3",5.36428442256621,0.752608104141253,0.83003279555326,0.906720924972128,0.364554395082038,0.56444328891452,"insignificant"
"FAAH",55.9510732385783,-0.251632862735141,0.573416520949915,-0.438830856003746,0.660784100613357,0.805727603300686,"insignificant"
"FAAH2",12.1149414360874,0.420258064323689,0.627468464507169,0.669767626734472,0.503005933700651,0.688164765731195,"insignificant"
"FAAP100",326.610890750593,-1.81567565707867,0.367666526540371,-4.93837628941536,7.87757270029323e-07,7.34860247798301e-06,"down"
"FAAP20",89.1681490289324,-0.585935199587032,0.373992579596125,-1.5667027410538,0.117184189802409,0.253592454462466,"insignificant"
"FAAP24",11.1112747697897,-0.757128623381447,0.574064899393165,-1.31889029303446,0.187205791797817,0.357105489197956,"insignificant"
"FABP3",4.22993308311476,-1.29254088287081,0.852897534277557,-1.51547030085584,0.129653345911794,0.273665463902198,"insignificant"
"FABP5",3.89829323489779,-0.936656245357755,1.03458128898911,-0.905348139702939,0.36528098071352,0.56502633258595,"insignificant"
"FADD",153.266755814882,-0.4340317606545,0.457228513919922,-0.949266608360552,0.342485032006165,0.542451986012426,"insignificant"
"FADS1",19.2056465974773,-0.785980700174839,0.550707468606556,-1.42721997608565,0.153516498294939,0.309814561151718,"insignificant"
"FADS2",16.4137166083539,0.147984213833968,0.52802828022433,0.280258121347398,0.77927947810078,0.880586703264434,"insignificant"
"FADS3",123.267144981217,-0.646413471328509,0.292520160091419,-2.20980827826188,0.0271184709606952,0.07939565958905,"insignificant"
"FAF1",40.3790119675089,0.534609242521128,0.321824550701184,1.66118228505667,0.0966768423106064,0.218386873949369,"insignificant"
"FAF1-AS1",3.95105518807599,-0.0452852332586433,0.808749090868679,-0.0559941689826227,0.955346452352929,0.979135211696287,"insignificant"
"FAF2",454.984496995338,0.622997763577873,0.225730955340272,2.75991284686122,0.00578167833045854,0.0218931377152377,"up"
"FAH",18.5493144310009,0.528388910456052,0.437886676173466,1.20667957991655,0.227555566099178,0.411487056539408,"insignificant"
"FAHD1",16.5267546660164,-0.432470769495188,0.551454151486316,-0.784237036441859,0.432901036939946,0.62729629052792,"insignificant"
"FAHD2CP",1.82932281598271,-0.0318088259579659,1.2216212037177,-0.026038207147325,0.979226863876319,0.990576975843628,"insignificant"
"FAIM",2.7709537228186,0.747233747107962,0.980484224199514,0.76210685359881,0.445996232710212,0.639096083094745,"insignificant"
"FALEC",2.06165043079108,1.97697934124327,1.36404300434128,1.44935264867106,0.147239125082088,0.300148136479622,"insignificant"
"FAM107B",2246.8701582956,0.856638798507581,0.326310173141785,2.62522859848247,0.00865908101396304,0.030721673033492,"up"
"FAM110A",979.982839169908,1.8777604120545,0.407703677818116,4.60569897751133,4.11082693714812e-06,3.32562246101957e-05,"up"
"FAM110B",388.417144540983,-4.29257135991382,0.36815601128058,-11.6596530502998,2.04875501827112e-31,3.40930458739396e-29,"down"
"FAM111A",481.166271148221,0.792892526997776,0.323543721336693,2.4506503285615,0.0142598404200617,0.0466762458419786,"up"
"FAM111A-DT",6.79584873319225,0.738485051866788,0.693182522532061,1.06535440214108,0.286715582840657,0.481834114457815,"insignificant"
"FAM111B",12.8770863167882,0.448645211049511,0.692772558218078,0.647608231197118,0.51723837211607,0.699718622977998,"insignificant"
"FAM114A1",89.6597636503116,-1.09484621083902,0.504870629799139,-2.16856783939798,0.0301155090284842,0.0864689457745495,"insignificant"
"FAM114A2",85.0236520676174,0.985057264889125,0.293547271352276,3.35570233833647,0.000791637233162814,0.00382975236649819,"up"
"FAM117A",144.615100245155,0.420566732068425,0.353628312625203,1.18929032844202,0.234325439852634,0.419676022122365,"insignificant"
"FAM117B",32.828309219244,-0.626314211244156,0.343225402564147,-1.82478979284495,0.0680327567649121,0.166094801024417,"insignificant"
"FAM118A",1516.40974206322,-2.20369916884191,0.444515404494279,-4.95753160984159,7.13944293809482e-07,6.71671847476932e-06,"down"
"FAM118B",39.2660878098858,0.292374283265458,0.319603009807091,0.914804536546551,0.360294252809928,0.560460295554962,"insignificant"
"FAM120A",1112.46965400214,0.243005752674547,0.310835199154273,0.781783251497005,0.43434196560992,0.628447431071222,"insignificant"
"FAM120AOS",875.860326493331,0.128077944121966,0.295009951990417,0.434147876225297,0.664181061029221,0.807927214078739,"insignificant"
"FAM120C",8.70398978718272,0.113017516112441,0.913054216829121,0.123779633267487,0.901489758082813,0.951108889755931,"insignificant"
"FAM124B",5.89785608356939,-0.536977608865211,0.725213299298727,-0.740440928737051,0.459032491874503,0.650175253768315,"insignificant"
"FAM131A",977.773160247411,-2.51507707631619,0.314684244487123,-7.99238322342863,1.3235486095627e-15,4.60297489473986e-14,"down"
"FAM131B",9.34816283877579,0.345465418346226,0.712739720387084,0.484700667669548,0.627888692815694,0.781880061958134,"insignificant"
"FAM131B-AS2",90.0931109407081,0.510877809466761,0.460787581809133,1.10870568052413,0.267557170565034,0.460028304817739,"insignificant"
"FAM133B",20.1213286798386,-0.29648696264511,0.424265760034016,-0.698823686882813,0.484662223603862,0.671858883240179,"insignificant"
"FAM133DP",1.45886229917602,0.132173119183774,1.27607934545474,0.1035775084477,0.917504637300641,0.961035652579677,"insignificant"
"FAM135A",11.6560381339038,-0.369607385488365,0.548799773975743,-0.673483122652855,0.500639982429885,0.686201786208919,"insignificant"
"FAM136A",186.449264479745,-0.903746757194376,0.245647474650337,-3.6790394791593,0.000234114028806745,0.00129861960925204,"down"
"FAM13A",60.2050123227384,-0.572368221868014,0.333240005709427,-1.71758556014159,0.0858722360104266,0.199472501044919,"insignificant"
"FAM13A-AS1",319.575940825102,0.273664938074728,0.319039677619976,0.857777127021498,0.39101554216025,0.590253607905701,"insignificant"
"FAM13B",816.859635649365,-1.15015814866295,0.262273647529897,-4.38533630616412,1.15806718409642e-05,8.4979837558446e-05,"down"
"FAM149B1",53.3272723034822,-0.465312859326095,0.302478249552519,-1.53833493817975,0.123966741309544,0.264804594686889,"insignificant"
"FAM151B",36.4466393457617,-0.716295796989306,0.331921312059004,-2.15802893928659,0.0309255818763499,0.0883522808045765,"insignificant"
"FAM153A",9.62977536032346,0.229914912870175,0.868556939278361,0.264709085234182,0.791233578090117,0.888293859595405,"insignificant"
"FAM156A",1.6247646830649,0.479560781868462,1.24406146490402,0.385479974581047,0.69988184029439,0.832982248141235,"insignificant"
"FAM157A",114.466920783798,0.214799170843966,0.429619027831501,0.49997592501469,0.617092029489142,0.774010111672627,"insignificant"
"FAM157A_1",89.0791705778361,0.165404555131224,0.551011473041487,0.30018350474305,0.764037186529508,0.871235201101773,"insignificant"
"FAM157B",63.7290352513026,0.773430784193028,0.297080375011053,2.60343950408792,0.00922935542302854,0.03247692235716,"up"
"FAM157C",90.2486440790495,-0.0145565006393904,0.37946082989168,-0.0383610098664086,0.969399847704234,0.986223510588399,"insignificant"
"FAM161A",3.39517790913515,-1.14551368285604,0.969281197286789,-1.18181770786698,0.237278039966858,0.423443350137217,"insignificant"
"FAM161B",23.8136951475074,-1.13062404870629,0.409769887898293,-2.75916821146925,0.00579486981519829,0.0219377214432507,"down"
"FAM162A",40.2071635476182,-0.817734303284893,0.430810064580794,-1.89813184629426,0.0576787159575757,0.145831695500644,"insignificant"
"FAM168A",915.028822884135,1.05484845041416,0.229514335372328,4.59600246190696,4.30673610952629e-06,3.46599313733899e-05,"up"
"FAM168B",1266.22513567889,-1.13630708002373,0.18718296561033,-6.07056884860588,1.27457958149503e-09,1.92255298276969e-08,"down"
"FAM169A",9.00193114124895,-0.10601923151836,0.655936614413255,-0.161630299618502,0.871596995388721,0.936529549443577,"insignificant"
"FAM171A1",4.8310909967007,1.91424622251758,1.01477579651788,1.88637355077462,0.0592446341698497,0.148956226204458,"insignificant"
"FAM171A2",1.40705253864147,1.10741104865428,1.35323524661627,0.818343337881076,0.413161166383352,0.610180571709969,"insignificant"
"FAM174A",83.1263442940585,-0.437534110272435,0.473647332108622,-0.923755040115153,0.355613868327357,0.555738687896009,"insignificant"
"FAM174B",10.4677011981373,2.47075476311559,0.734619086896453,3.3633141408751,0.000770126738044226,0.00373854498054343,"up"
"FAM174C",33.2929796628634,0.0170798733902517,0.336366620275964,0.0507775515187534,0.959502779089136,0.981056092044362,"insignificant"
"FAM177A1",980.546263565076,-0.259752857756289,0.397688953138197,-0.653155828711251,0.513655823436775,0.696943496712916,"insignificant"
"FAM177B",5.31581051234448,0.761744750694582,0.737482065897979,1.03289935568407,0.30165100034452,0.499029206225063,"insignificant"
"FAM184B",9.07355799532128,0.902425898229334,0.600673179352934,1.50235757022056,0.133004787991909,0.278913563545092,"insignificant"
"FAM185A",13.8775557544377,0.834753393716293,0.622188069794871,1.34164159398219,0.179712232935387,0.347566423007754,"insignificant"
"FAM185BP",4.40450293756509,2.14789380504059,0.961934607744361,2.23288962445918,0.0255562239696609,0.075610503571861,"insignificant"
"FAM186B",4.42682514605204,3.25964546390754,1.15564251782246,2.82063476692567,0.00479287368645607,0.0186508707999985,"up"
"FAM193A",526.124808485176,-0.755683991477049,0.209827893534374,-3.60144677977836,0.000316451209194842,0.00170225892022919,"down"
"FAM193B",1988.57178902524,-0.6075354991704,0.248499257628917,-2.44481816552398,0.0144925188749054,0.0473077878312667,"down"
"FAM199X",401.291050701645,-0.390851744771832,0.268448259629561,-1.45596676734347,0.145401806687395,0.297532508302807,"insignificant"
"FAM200A",36.3012330970234,1.12790892252924,0.353659430641053,3.18925164948878,0.00142641645206409,0.00648317797713476,"up"
"FAM200B",120.530514154355,0.477882201327833,0.295728824207264,1.61594732136393,0.106105703166121,0.235218859367586,"insignificant"
"FAM200C",1.79992511266122,-0.57545271995853,1.0959744720396,-0.525060331822893,0.599541250937745,0.7619067498368,"insignificant"
"FAM204A",104.368629996415,0.627853044218681,0.311096619842662,2.01819307627393,0.0435711569570764,0.116844086825111,"insignificant"
"FAM209A",56.6478717604198,0.0707241598632852,0.430600618093558,0.164245374696417,0.869537982251987,0.93533064155413,"insignificant"
"FAM209B",34.442653816219,0.0501855875915578,0.422382281694399,0.118815560610727,0.90542148043006,0.954321516797358,"insignificant"
"FAM20A",48.6755544285261,0.882582254069735,0.328275722721987,2.6885395202288,0.00717653401795625,0.0262438658936415,"up"
"FAM20B",135.473436488797,-1.79746855155245,0.357428484859272,-5.0288900512788,4.93327148829201e-07,4.79267479929737e-06,"down"
"FAM210A",74.9422745944095,-2.534969095514,0.447950964994948,-5.65903255849128,1.52228676531737e-08,1.9406021400372e-07,"down"
"FAM210B",230.888086486891,-3.02226478968853,0.379714810723613,-7.95930183478773,1.73012719160507e-15,5.87180886343862e-14,"down"
"FAM216A",7.62696914288832,0.906129623508462,0.606343177136285,1.4944171183521,0.135066630049175,0.282319174316725,"insignificant"
"FAM217B",198.577693234882,-1.90447129619092,0.417489695477689,-4.56172048512918,5.07361602730359e-06,4.01222696160196e-05,"down"
"FAM219A",173.837779301926,-0.253491405508453,0.329555798905727,-0.769191154730576,0.441779840604874,0.63582114881438,"insignificant"
"FAM219B",76.2023533783464,-1.8091135836511,0.298158189416022,-6.06763002953051,1.29811511173547e-09,1.95614697850226e-08,"down"
"FAM21EP",1.86973282282008,0.861396623169304,1.19447029589044,0.721153657929319,0.470814980542674,0.660292944166599,"insignificant"
"FAM221A",11.4462272406064,-2.25654475969028,0.645731882247162,-3.49455373310274,0.000474855013324506,0.00244310378530919,"down"
"FAM222A",3.87778294831854,-0.426069877593018,0.823664120445937,-0.517285950688663,0.604956559975217,0.765285942133385,"insignificant"
"FAM222B",200.012163472543,1.53631024444808,0.366953095190161,4.18666653745472,2.83081246994897e-05,0.000193079126421023,"up"
"FAM227B",1.80369400858462,1.03612912541822,1.20335810855606,0.861031407069255,0.389220745467199,0.588527626463153,"insignificant"
"FAM228B",7.06808663325055,0.176491640729013,0.603233460563693,0.292576012882459,0.769846250782668,0.87453621813805,"insignificant"
"FAM229A",37.0691268091327,0.467341410055569,0.398412833393742,1.17300792264818,0.24079262860571,0.427302685506475,"insignificant"
"FAM229B",1.56960257961325,0.660142590624908,1.31560585410637,0.501778392490745,0.615823414014836,0.773640973722997,"insignificant"
"FAM234A",121.631091890949,-0.77646618876137,0.324416531025163,-2.39342362211852,0.0166919562507653,0.0532079742403386,"insignificant"
"FAM234B",13.3817264061449,-0.461464325866756,0.487185972558589,-0.947203638567939,0.343535021644966,0.543541213686455,"insignificant"
"FAM238A",3.35761033004544,-0.209117988018581,0.89746147805736,-0.233010544888497,0.815753217485846,0.902788672326298,"insignificant"
"FAM241A",40.371696061271,-0.67067259127322,0.390478820794248,-1.7175645785578,0.085876065845263,0.199472501044919,"insignificant"
"FAM24B",3.18031210971378,0.0492885882630976,1.06141949089751,0.046436483111329,0.962962358546552,0.983034661007021,"insignificant"
"FAM32A",115.648620884164,0.163168087514302,0.320394289414842,0.509272770785979,0.61056104121754,0.769152842806891,"insignificant"
"FAM3A",113.52070333924,-0.526390820964607,0.318367873893508,-1.65340432917136,0.0982486023900115,0.221162962994592,"insignificant"
"FAM3C",10.4770662509297,1.05818398024663,0.857824287741019,1.23356728804361,0.217364188743681,0.398239396826945,"insignificant"
"FAM43A",106.498482091318,0.396132375277269,0.282038647363396,1.40453224754999,0.160160415949491,0.319868345946414,"insignificant"
"FAM50A",1069.14744920616,-0.724928673891757,0.264281573615014,-2.74301633661293,0.00608776567185552,0.0228675392081641,"down"
"FAM50B",5.95973655626471,0.0331843755414103,0.67211921781892,0.0493727521273625,0.960622242323709,0.981477593327195,"insignificant"
"FAM53B",425.580586080409,-0.506878001479613,0.371361056670417,-1.36491964457508,0.172278307202448,0.336998051106603,"insignificant"
"FAM53C",3529.36001344999,-0.974200371086362,0.296931236561544,-3.28089554459671,0.00103478058794792,0.00486460035816584,"down"
"FAM66C",18.6253759357584,-1.46641827304812,0.579558599842948,-2.53023296254339,0.0113986815411399,0.0387961283331167,"down"
"FAM76A",100.614227496308,-1.73531775140756,0.299507601207693,-5.79390220618878,6.87695121693118e-09,9.17480146838163e-08,"down"
"FAM76B",377.991220439565,-0.161461310920036,0.249681379287771,-0.646669412755619,0.517845923288447,0.700383730827537,"insignificant"
"FAM78A",310.579972474852,-0.422819007047836,0.36770446327382,-1.14988815551301,0.250189939909496,0.439244414071396,"insignificant"
"FAM83F",7.58223042741235,-1.33947216997085,0.664960046781533,-2.01436488771621,0.0439712379709952,0.117774122332835,"insignificant"
"FAM83G",50.2810139252652,1.11224228983753,0.456453795394211,2.43670290631925,0.0148218513076334,0.0482498772778793,"up"
"FAM86B2-DT_1",2.06009439983925,-0.899789263532587,1.21293971231799,-0.741825215544342,0.458193240862696,0.649894473063063,"insignificant"
"FAM86B3P",8.14953093165942,-2.40921690407419,0.704263572268031,-3.42090234245039,0.000624137396779704,0.00310783473377178,"down"
"FAM89B",643.39173324107,0.551042529391524,0.352066043847094,1.5651680672472,0.117543506828011,0.254100197188197,"insignificant"
"FAM8A1",1415.07770981144,1.31883331310582,0.334485947091214,3.94286613406263,8.05136005141335e-05,0.000494652037140425,"up"
"FAM91A1",1121.94444657138,0.529789539952502,0.283244544255795,1.8704315782833,0.0614239102195155,0.153420986855588,"insignificant"
"FAM95C",13.6339688617671,0.181409050765479,0.480386982064078,0.377631071487448,0.705704679240979,0.835761563800692,"insignificant"
"FAM98A",41.715189301784,-0.462089918359645,0.35007792017933,-1.31996304743509,0.186847355791584,0.356831392827376,"insignificant"
"FAM98B",26.2700374561781,0.0295236568457371,0.52052212380846,0.0567193121969991,0.954768789870991,0.979090667645905,"insignificant"
"FAM98C",133.282067452188,-0.223287823017902,0.370470719015269,-0.602713822057011,0.546699084849613,0.723756632774389,"insignificant"
"FAM9C",1.71310751989064,0.561227244453776,1.37088420933825,0.40939069881379,0.682252964354083,0.82039400339658,"insignificant"
"FAN1",4.80108910958263,0.0957683130740941,0.832278770146463,0.115067590943406,0.908391547916598,0.955694602009332,"insignificant"
"FANCA",282.65594158311,-2.65139497223298,0.267067183558164,-9.92782017209368,3.15067764260464e-23,2.60748059876735e-21,"down"
"FANCB",4.73909756581426,-0.136176136996369,0.773317864568885,-0.176093354667664,0.860220601556445,0.930611070603562,"insignificant"
"FANCC",3.94269947432327,0.206809910735135,0.82347248536503,0.251143680463665,0.801703025713611,0.894402469514477,"insignificant"
"FANCD2",331.566193601772,0.619733484312581,0.266710576461466,2.32361795521865,0.0201459792357896,0.0621817260975429,"insignificant"
"FANCE",519.614613296516,-6.78763806145334,0.495774938160109,-13.6909664829837,1.14969775030215e-42,3.70681716326586e-40,"down"
"FANCF",20.6450716140112,0.194898715534898,0.563873562898847,0.345642584364008,0.729611338516781,0.849893625190455,"insignificant"
"FANCG",113.989589026693,-3.58012915961966,0.313376706675888,-11.4243627026256,3.15965014714496e-30,4.65702339783004e-28,"down"
"FANCI",24.1381259702324,0.141624170382856,0.440405508991233,0.321576745729754,0.747773363012393,0.861806855144111,"insignificant"
"FANCL",11.8978334961255,-0.774901879361603,0.649140339409169,-1.19373551806517,0.232581442168298,0.417470470772046,"insignificant"
"FANCM",11.2728490284245,1.38351633194535,0.643091285939669,2.15135294505475,0.0314483522463635,0.0895647220030771,"insignificant"
"FAP",12.1400071903071,1.93837056722264,0.623805552002967,3.10733138074639,0.00188784648432735,0.00830953134000288,"up"
"FAR1",707.862693233765,-0.964700937706836,0.31627313785392,-3.05021458430786,0.00228677916666439,0.00979523785864879,"down"
"FAR2",61.0006279339575,0.49367426819738,0.412682816822919,1.19625593330486,0.231596699542888,0.416330644921098,"insignificant"
"FARP1",75.2988673754779,-2.51415715579358,0.405490178805366,-6.20029112221819,5.63588128723675e-10,9.05720652142014e-09,"down"
"FARP2",31.4326865120518,-1.96057896114486,0.410001615107123,-4.78188106803581,1.73662419849779e-06,1.53401804200638e-05,"down"
"FARS2",3.820446467853,-0.0839835424648783,0.897059638501382,-0.0936209131035929,0.925410296323195,0.964615730174295,"insignificant"
"FARSA",60.4215262571246,-0.660522028129329,0.404276787242831,-1.63383614635431,0.10229326028396,0.228111022500658,"insignificant"
"FARSB",15.6812681464066,1.10193309474842,0.582452007055307,1.89188650979064,0.0585061035604073,0.147465872752584,"insignificant"
"FAS",1666.58432034357,2.05506910180789,0.438107260029459,4.69078988024464,2.72152348832037e-06,2.3103838455977e-05,"up"
"FAS-AS1",7.28669300080383,0.390928189237649,0.756383924084149,0.516838310268156,0.6052690342969,0.765285942133385,"insignificant"
"FASLG",26.6619996917257,0.0168729567336182,0.800928054667533,0.0210667570392726,0.983192403046412,0.991909102317228,"insignificant"
"FASN",194.224014629936,-1.00068901583075,0.543458026780505,-1.84133634341353,0.0655722849652765,0.161772147636317,"insignificant"
"FASTK",235.071793337662,0.986641797628369,0.269975349253476,3.65456253823391,0.000257620864185653,0.00141783090118676,"up"
"FASTKD1",25.1435801722271,0.909432662451124,0.520756362297705,1.7463687979509,0.0807468881577608,0.190049735962765,"insignificant"
"FASTKD2",39.5873519990401,-0.114395554882947,0.525725267374424,-0.217595694904035,0.827744139093973,0.909748476430532,"insignificant"
"FASTKD3",15.946515445489,-0.143744063102481,0.506067121983121,-0.284041497379225,0.776378579410747,0.878908653687846,"insignificant"
"FASTKD5",164.621268472481,0.766243412312613,0.252959790062474,3.02911151263753,0.00245274130702435,0.0104224669048624,"up"
"FAT2",7.47786259818454,0.713907428830003,0.754220946075129,0.946549459472172,0.343868408054645,0.543831595774456,"insignificant"
"FAU",2688.88923363323,-0.298761060527816,0.222981609707815,-1.33984619143838,0.180295354800591,0.348432930930813,"insignificant"
"FAUP4",14.5344284610709,-1.05173841727022,0.613965157438024,-1.71302622718682,0.0867077146529399,0.200791349987864,"insignificant"
"FAXDC2",5.91721563916612,-0.0914796604880943,0.680432696976323,-0.13444336360467,0.893051993665565,0.947468490815117,"insignificant"
"FBF1",28.5081944066183,-0.0454520800781647,0.584567276090804,-0.0777533774762725,0.938024233498924,0.971240657695516,"insignificant"
"FBH1",462.68205545444,-0.205077936298327,0.254843929910538,-0.80471972147941,0.420981436393175,0.617662941753961,"insignificant"
"FBLN5",5.31520752800648,0.791530502670563,0.892566868944899,0.886802468487576,0.37518525838891,0.57423155811297,"insignificant"
"FBLN7",41.685347555734,0.166362765931874,0.56275567875263,0.295621656454225,0.767519033011497,0.873147014416788,"insignificant"
"FBN1",137.546724449246,-0.282455366031388,0.633129644613325,-0.446125637038988,0.65550649490423,0.801778646220982,"insignificant"
"FBN2",10.3486515581217,-0.611165474157503,0.763232410868277,-0.800759330257244,0.423270987684288,0.619540549221283,"insignificant"
"FBP1",62.6957146238625,-0.737901574482941,0.338548933037441,-2.17960094531249,0.0292870546775717,0.0846240586613329,"insignificant"
"FBRS",8688.92014358977,1.3938520002146,0.256330461049368,5.43771502812593,5.39681998347877e-08,6.25158578325729e-07,"up"
"FBRSL1",773.676639037386,-0.563267653654864,0.200395680891061,-2.81077741371616,0.00494219631804528,0.0191537177601264,"down"
"FBXL12",229.786844241061,0.143827557376681,0.281886212100901,0.510232679721128,0.609888459834902,0.768618387980859,"insignificant"
"FBXL13",188.060795616316,0.565899114922909,0.443487894448148,1.27601930516521,0.201948694854725,0.377641131171064,"insignificant"
"FBXL14",62.627121703843,0.955254273524406,0.417245913979377,2.28942750910107,0.022054525319428,0.0670561559613886,"insignificant"
"FBXL15",359.589539718055,2.55805129703972,0.373830879221381,6.84280362919096,7.76580737901445e-12,1.65542196966429e-10,"up"
"FBXL16",5.83362201565237,0.402801711507597,0.80568460111158,0.499949621665678,0.617110550828199,0.774010111672627,"insignificant"
"FBXL17",43.947951501929,-0.264079461369644,0.330479174637744,-0.799080491710607,0.424243740654319,0.6201564305626,"insignificant"
"FBXL18",131.766501890743,-0.27826858184563,0.220593567947983,-1.26145374243753,0.207145416004964,0.384064029962002,"insignificant"
"FBXL19",41.5891883335704,0.569752015599318,0.367200852743592,1.55160863963778,0.120755894651985,0.259413968022504,"insignificant"
"FBXL19-AS1",2.57541293218163,1.63845474938129,1.20654481917226,1.35797255381307,0.174472393292152,0.339725057698709,"insignificant"
"FBXL2",4.11844877219895,-0.907555793013838,0.790667133826346,-1.14783548498067,0.251036485354215,0.440380939394902,"insignificant"
"FBXL20",333.854108254478,-0.661588214119925,0.297350649101947,-2.22494289525865,0.0260850719100722,0.0769084726386507,"insignificant"
"FBXL3",995.737547712731,-0.520371527613294,0.271819327774627,-1.91440223134077,0.05556878067746,0.14156033264741,"insignificant"
"FBXL4",140.284605355682,-1.01378262448183,0.303247333440502,-3.3430883397388,0.000828515201129765,0.00399069444527987,"down"
"FBXL5",1802.62238450824,0.714010906695292,0.301378674816274,2.36914873665354,0.0178290818542267,0.0562304607246816,"insignificant"
"FBXL8",8.11581826743778,0.836228795126777,0.595380435280086,1.40452850912608,0.160161528349623,0.319868345946414,"insignificant"
"FBXL9P",52.5268108995668,1.31986055084452,0.353882902296376,3.72965334657264,0.000191743384560248,0.00108418729245685,"up"
"FBXO10",13.5116748269707,1.44628682782086,0.523993943250969,2.7601212694326,0.00577799090247824,0.0218898867091195,"up"
"FBXO11",1343.80523941964,0.457528163330943,0.283848255057639,1.61187590615287,0.106988946150187,0.236672517241323,"insignificant"
"FBXO2",3.25076843807181,1.55839264917549,1.02376117487998,1.52222284592712,0.127953252572638,0.270889813517666,"insignificant"
"FBXO21",64.2048036396789,-0.386730562940085,0.403296771209414,-0.958923032734309,0.337597520558276,0.537682332835224,"insignificant"
"FBXO22",80.2437967318222,-0.556269365957942,0.363472525483519,-1.5304302992859,0.125910253904523,0.267883845123232,"insignificant"
"FBXO25",34.0783292000511,0.187581524687575,0.446123376298445,0.420470064231935,0.674142093769195,0.814380067377415,"insignificant"
"FBXO28",293.934241393198,1.7245498510511,0.318986648354809,5.40633866635346,6.43261152927393e-08,7.35780458440823e-07,"up"
"FBXO3",170.894709844669,0.251850727826871,0.251249212986014,1.00239409641808,0.31615329227492,0.514195287532217,"insignificant"
"FBXO30",309.66156435662,-0.512053654755376,0.348420573796363,-1.469642418575,0.141658625405908,0.291669476322314,"insignificant"
"FBXO31",47.4581329481911,0.267724398235094,0.502562539973187,0.532718571203851,0.594228408597092,0.758018368896192,"insignificant"
"FBXO32",26.9721326019428,0.643484386141303,0.586314835481286,1.09750657360237,0.27242000873344,0.465735306182436,"insignificant"
"FBXO33",508.669773095854,-0.0591295078773576,0.293712366944003,-0.201317733034479,0.840450137459471,0.919208927725991,"insignificant"
"FBXO34",1379.01346870362,-2.37748791916684,0.267300079565148,-8.89445271783911,5.87078989180237e-19,2.9985592199846e-17,"down"
"FBXO36",1.7759672228522,0.257748760084146,1.15222767734041,0.223696032609706,0.822993833246604,0.907686186097808,"insignificant"
"FBXO38",835.934726116331,1.21733403817537,0.312780354253545,3.89197729851211,9.94305505104434e-05,0.000595045320842855,"up"
"FBXO38-DT",3.88314822839084,0.896712073986479,0.866737397604971,1.03458334261835,0.300863536464491,0.498198597295576,"insignificant"
"FBXO4",16.0369411703186,-0.20547559901614,0.428842385965123,-0.479140135725415,0.631838938590925,0.784578206602632,"insignificant"
"FBXO40",5.6859249822942,0.600217415810759,0.855217717301677,0.701829959398553,0.48278521269329,0.670075551534314,"insignificant"
"FBXO41",30.4139530215716,-0.402657666819785,0.573474279416474,-0.702137273234817,0.482593559464318,0.670071588576151,"insignificant"
"FBXO44",31.5129459279268,1.20026174099083,0.506232273850795,2.37097040822923,0.0177414514599798,0.0559997354261977,"insignificant"
"FBXO45",65.727745167654,-1.65616165400768,0.334915048497487,-4.94502012208061,7.61359997102813e-07,7.12659547827107e-06,"down"
"FBXO46",538.939947924498,0.248630573737692,0.303284704554225,0.819792656880388,0.41233431787521,0.609424687559617,"insignificant"
"FBXO48",70.4870965682656,0.898098099918816,0.391155137677406,2.29601509327355,0.0216750183991674,0.0660840395479737,"insignificant"
"FBXO5",26.683803096446,-2.33165295263938,0.43743723321247,-5.33025717887818,9.80737830879824e-08,1.0872420251215e-06,"down"
